20230103,090000,70105.0000000,70500.0000000,70105.0000000,70296.0000000,27825,0.2724484701519149846658583600
20230103,091500,70298.0000000,70350.0000000,70085.0000000,70095.0000000,12229,0.2887706620387493243051011400
20230103,093000,70090.0000000,70370.0000000,70062.0000000,70231.0000000,13179,0.2011699243829362248537594500
20230103,094500,70231.0000000,70429.0000000,70206.0000000,70387.0000000,7805,0.2221241332175250245618031900
20230103,100000,70386.0000000,70549.0000000,70225.0000000,70338.0000000,36787,0.0681953797630210553235018300
20230103,101500,70338.0000000,70447.0000000,70003.0000000,70069.0000000,24798,0.3824390798714777218573175200
20230103,103000,70062.0000000,70313.0000000,69873.0000000,70110.0000000,30005,0.0685107476235334418086837400
20230103,104500,70115.0000000,70200.0000000,69917.0000000,70155.0000000,20283,0.0570491335662839620623261800
20230103,110000,70146.0000000,70240.0000000,70001.0000000,70230.0000000,13405,0.1197502352236763322213668600
20230103,111500,70231.0000000,70340.0000000,70070.0000000,70142.0000000,18747,0.1267246657458956870897466900
20230103,113000,70141.0000000,70397.0000000,70101.0000000,70296.0000000,18070,0.2209834476269229124192697600
20230103,114500,70295.0000000,70377.0000000,70275.0000000,70308.0000000,5291,0.0184934917134931360694217200
20230103,120000,70310.0000000,70388.0000000,70231.0000000,70241.0000000,8771,0.0981368226425828473901294300
20230103,121500,70242.0000000,70450.0000000,70208.0000000,70404.0000000,12495,0.2306312462629196207397283700
20230103,123000,70401.0000000,70736.0000000,70388.0000000,70609.0000000,34921,0.2954503487166375477621056500
20230103,124500,70609.0000000,70927.0000000,70592.0000000,70883.0000000,36110,0.3880525145519692956988485900
20230103,130000,70878.0000000,71235.0000000,70877.0000000,71118.0000000,46953,0.3386100059256751036993143100
20230103,131500,71114.0000000,71257.0000000,71087.0000000,71186.0000000,25387,0.1012458868858452625362094700
20230103,133000,71186.0000000,71360.0000000,71185.0000000,71249.0000000,25392,0.0885005478605343747366055100
20230103,134500,71250.0000000,71291.0000000,71041.0000000,71250.0000000,30462,0
20230103,140000,71255.0000000,71390.0000000,71240.0000000,71345.0000000,14512,0.1263069258297663321872149300
20230103,141500,71345.0000000,71490.0000000,71330.0000000,71449.0000000,25691,0.145770551545308010372135400
20230103,143000,71445.0000000,71544.0000000,71332.0000000,71404.0000000,26785,0.0573868010357617747917978900
20230103,144500,71406.0000000,71528.0000000,71268.0000000,71523.0000000,20702,0.1638517771615830602470380600
20230103,150000,71520.0000000,71655.0000000,71457.0000000,71603.0000000,24410,0.1160514541387024608501118600
20230103,151500,71606.0000000,71850.0000000,71571.0000000,71740.0000000,27098,0.1871351562718207971399044800
20230103,153000,71740.0000000,71895.0000000,71660.0000000,71895.0000000,27577,0.2160579871759130192361304700
20230103,154500,71895.0000000,71963.0000000,71820.0000000,71926.0000000,25425,0.0431184366089435983030808800
20230103,160000,71927.0000000,72000.0000000,71914.0000000,71929.0000000,22241,0.0027805969941746492972041100
20230103,161500,71929.0000000,72000.0000000,71734.0000000,71978.0000000,32713,0.0681227321386367112013235300
20230103,163000,71978.0000000,72128.0000000,71720.0000000,71749.0000000,39185,0.3181527689016088249187251700
20230103,164500,71748.0000000,71783.0000000,71540.0000000,71614.0000000,22401,0.186764787868651390979539500
20230103,170000,71612.0000000,71857.0000000,71610.0000000,71782.0000000,17291,0.2373903815003072110819415700
20230103,171500,71783.0000000,71800.0000000,71648.0000000,71738.0000000,9964,0.0626889374921638828134795100
20230103,173000,71739.0000000,71936.0000000,71623.0000000,71666.0000000,18124,0.101757760771686251550760400
20230103,174500,71662.0000000,71782.0000000,71578.0000000,71676.0000000,13657,0.019536155842706036672155400
20230103,180000,71675.0000000,71897.0000000,71671.0000000,71883.0000000,14308,0.2901988140913847227066620200
20230103,181500,71882.0000000,71930.0000000,71705.0000000,71779.0000000,10747,0.1432903925878523135138143100
20230103,183000,71778.0000000,71781.0000000,71650.0000000,71707.0000000,10886,0.0989161024269274708127838600
20230103,184500,71713.0000000,71790.0000000,71640.0000000,71749.0000000,5360,0.0502001031891009998187218500
20230103,190000,71793.0000000,71850.0000000,71650.0000000,71757.0000000,5084,0.0501441644728594709790648100
20230103,191500,71757.0000000,71918.0000000,71740.0000000,71849.0000000,9339,0.1282104881753696503477012700
20230103,193000,71849.0000000,71906.0000000,71836.0000000,71868.0000000,1889,0.0264443485643502345196175300
20230103,194500,71865.0000000,71890.0000000,71804.0000000,71884.0000000,2338,0.0264384610032700201767202400
20230103,200000,71886.0000000,71916.0000000,71822.0000000,71886.0000000,2626,0
20230103,201500,71889.0000000,71903.0000000,71800.0000000,71860.0000000,1878,0.0403399685626451891109905500
20230103,203000,71861.0000000,71875.0000000,71840.0000000,71858.0000000,724,0.0041747262075395555308164400
20230103,204500,71858.0000000,71888.0000000,71826.0000000,71880.0000000,946,0.0306159369868351470956608900
20230103,210000,71881.0000000,71915.0000000,71880.0000000,71913.0000000,1205,0.0445180228433104714736856700
20230103,211500,71914.0000000,71978.0000000,71905.0000000,71909.0000000,4585,0.0069527491170008621408905100
20230103,213000,71908.0000000,71947.0000000,71903.0000000,71937.0000000,1194,0.0403293096734716582299605100
20230103,214500,71940.0000000,71960.0000000,71925.0000000,71932.0000000,1058,0.0111203780928551570753405600
20230103,220000,71931.0000000,71958.0000000,71910.0000000,71946.0000000,1506,0.0208533177628560704008007700
20230103,221500,71946.0000000,71946.0000000,71880.0000000,71888.0000000,1504,0.0806160175687321046340310800
20230103,223000,71898.0000000,72040.0000000,71888.0000000,72001.0000000,4704,0.1432585051044535313916937900
20230103,224500,72004.0000000,72040.0000000,71966.0000000,72035.0000000,2737,0.0430531637131270484973057100
20230103,230000,72040.0000000,72119.0000000,72030.0000000,72113.0000000,3460,0.1013325930038867295946696300
20230103,231500,72110.0000000,72280.0000000,72076.0000000,72159.0000000,9244,0.0679517403966162806822909400
20230103,233000,72166.0000000,72271.0000000,72130.0000000,72227.0000000,4381,0.0845273397444780090347254900
20230103,234500,72227.0000000,72250.0000000,72206.0000000,72236.0000000,2306,0.0124607141373724507455660600
20230104,090000,72227.0000000,72227.0000000,71831.0000000,71945.0000000,25260,0.3904357096376701233610699600
20230104,091500,71950.0000000,72099.0000000,71920.0000000,72048.0000000,9493,0.1362056984016678248783877700
20230104,093000,72049.0000000,72245.0000000,72038.0000000,72188.0000000,11997,0.1929242598786936668100875800
20230104,094500,72191.0000000,72444.0000000,72119.0000000,72290.0000000,15404,0.1371362081145849205579642900
20230104,100000,72293.0000000,72375.0000000,71910.0000000,72047.0000000,38619,0.3402819083452063131976816600
20230104,101500,72047.0000000,72149.0000000,71672.0000000,71792.0000000,43546,0.3539356253556706039113356600
20230104,103000,71801.0000000,71828.0000000,71602.0000000,71657.0000000,30012,0.2005543098285539198618403600
20230104,104500,71650.0000000,71878.0000000,71610.0000000,71873.0000000,18642,0.3112351709699930216329378900
20230104,110000,71877.0000000,71935.0000000,71413.0000000,71477.0000000,54018,0.5565062537390263923090835700
20230104,111500,71475.0000000,71639.0000000,71310.0000000,71627.0000000,43094,0.2126617698495977614550542100
20230104,113000,71626.0000000,71820.0000000,71533.0000000,71783.0000000,24504,0.2191941473766509368106553500
20230104,114500,71778.0000000,72097.0000000,71742.0000000,72004.0000000,37116,0.3148597063166987099111148300
20230104,120000,71994.0000000,72229.0000000,71837.0000000,71868.0000000,34357,0.1750145845487123926993916200
20230104,121500,71862.0000000,72055.0000000,71800.0000000,72023.0000000,29748,0.2240405221118254432105980900
20230104,123000,72025.0000000,72214.0000000,71936.0000000,71955.0000000,24473,0.0971884762235334953141270400
20230104,124500,71960.0000000,72126.0000000,71904.0000000,72086.0000000,11032,0.1750972762645914396887159500
20230104,130000,72085.0000000,72100.0000000,71813.0000000,71831.0000000,12955,0.3523617951030033987653464700
20230104,131500,71836.0000000,71868.0000000,71729.0000000,71850.0000000,15978,0.0194888356812740130296787100
20230104,133000,71849.0000000,72040.0000000,71825.0000000,71982.0000000,13236,0.1851104399504516416373227200
20230104,134500,71985.0000000,72167.0000000,71921.0000000,71952.0000000,19695,0.0458428839341529485309439500
20230104,140000,71960.0000000,72095.0000000,71960.0000000,72042.0000000,8334,0.1139521956642579210672595900
20230104,141500,72041.0000000,72191.0000000,71936.0000000,72190.0000000,11612,0.206826668147305006871087300
20230104,143000,72185.0000000,72325.0000000,72120.0000000,72178.0000000,24053,0.0096973055343908014130359500
20230104,144500,72176.0000000,72259.0000000,72110.0000000,72222.0000000,8838,0.063733096874307248947018400
20230104,150000,72224.0000000,72488.0000000,72160.0000000,72478.0000000,31490,0.3516836508639787328311918500
20230104,151500,72474.0000000,72545.0000000,72350.0000000,72374.0000000,21072,0.1379805171509782818666004400
20230104,153000,72377.0000000,72593.0000000,72359.0000000,72413.0000000,16564,0.0497395581469251281484449500
20230104,154500,72414.0000000,72495.0000000,72311.0000000,72432.0000000,16885,0.0248570718369376087496892900
20230104,160000,72436.0000000,72464.0000000,72304.0000000,72416.0000000,8413,0.0276105803743994698768568100
20230104,161500,72416.0000000,72437.0000000,72174.0000000,72236.0000000,16444,0.2485638532920901458241272600
20230104,163000,72231.0000000,72340.0000000,71978.0000000,72274.0000000,35343,0.0595312262048151070869848100
20230104,164500,72277.0000000,72334.0000000,72180.0000000,72271.0000000,12839,0.0083013960180970433194515500
20230104,170000,72268.0000000,72278.0000000,72128.0000000,72138.0000000,6770,0.1798859799634693086843416200
20230104,171500,72135.0000000,72350.0000000,72128.0000000,72340.0000000,7545,0.2841893671587994732099535600
20230104,173000,72342.0000000,72365.0000000,72250.0000000,72302.0000000,8036,0.0552929142130435984628569800
20230104,174500,72292.0000000,72420.0000000,72274.0000000,72380.0000000,9730,0.1217285453438831405964698700
20230104,180000,72373.0000000,72467.0000000,72304.0000000,72460.0000000,7780,0.1202105757672060022384038200
20230104,181500,72461.0000000,72490.0000000,72368.0000000,72480.0000000,9538,0.0262210016422627344364554700
20230104,183000,72479.0000000,72530.0000000,72337.0000000,72362.0000000,12898,0.1614260682404558561790311700
20230104,184500,72356.0000000,72427.0000000,72300.0000000,72326.0000000,5325,0.0414616617834042788434960500
20230104,190000,72353.0000000,72440.0000000,72300.0000000,72326.0000000,4337,0.0373170428316724945752076600
20230104,191500,72324.0000000,72394.0000000,72310.0000000,72318.0000000,2717,0.0082960013273602123776339800
20230104,193000,72319.0000000,72341.0000000,72234.0000000,72292.0000000,4828,0.0373345870379844854049419900
20230104,194500,72290.0000000,72385.0000000,72230.0000000,72372.0000000,3660,0.1134320099598838013556508500
20230104,200000,72369.0000000,72388.0000000,72314.0000000,72340.0000000,1841,0.0400724066934737249374732300
20230104,201500,72348.0000000,72460.0000000,72321.0000000,72449.0000000,3970,0.1396030298004091336318903100
20230104,203000,72454.0000000,72525.0000000,72433.0000000,72434.0000000,4735,0.0276037209815883181052805900
20230104,204500,72433.0000000,72465.0000000,72415.0000000,72450.0000000,878,0.0234699653472864578299946200
20230104,210000,72449.0000000,72493.0000000,72420.0000000,72490.0000000,1954,0.0565915333544976466203812300
20230104,211500,72491.0000000,72500.0000000,72450.0000000,72481.0000000,1655,0.0137948159081817053151425700
20230104,213000,72480.0000000,72519.0000000,72472.0000000,72513.0000000,1933,0.0455298013245033112582781500
20230104,214500,72512.0000000,72520.0000000,72454.0000000,72466.0000000,2302,0.0634377758164165931156222400
20230104,220000,72466.0000000,72504.0000000,72455.0000000,72480.0000000,1378,0.0193194049623271603234620400
20230104,221500,72481.0000000,72555.0000000,72441.0000000,72543.0000000,2525,0.0855396586691684717374208400
20230104,223000,72544.0000000,72600.0000000,72506.0000000,72531.0000000,4776,0.0179201588001764446404940400
20230104,224500,72534.0000000,72576.0000000,72527.0000000,72573.0000000,1659,0.0537678881627926213913475100
20230104,230000,72573.0000000,72575.0000000,72460.0000000,72516.0000000,2341,0.078541606382538960770534500
20230104,231500,72514.0000000,72544.0000000,72488.0000000,72532.0000000,1962,0.02482279284000330970571200
20230104,233000,72533.0000000,72534.0000000,72461.0000000,72499.0000000,2808,0.0468752154191885073001254600
20230104,234500,72499.0000000,72558.0000000,72495.0000000,72530.0000000,1421,0.0427592104718685774976206600
20230105,090000,72510.0000000,72537.0000000,72207.0000000,72266.0000000,20465,0.3365053096124672458971176400
20230105,091500,72265.0000000,72313.0000000,72109.0000000,72109.0000000,11815,0.2158721372725385733065799500
20230105,093000,72114.0000000,72198.0000000,72060.0000000,72126.0000000,11560,0.0166403194941342873783176600
20230105,094500,72129.0000000,72217.0000000,71906.0000000,71980.0000000,12480,0.2065743320994329603904116200
20230105,100000,71985.0000000,72007.0000000,71675.0000000,71852.0000000,51289,0.1847607140376467319580468200
20230105,101500,71852.0000000,72124.0000000,71810.0000000,71964.0000000,36777,0.1558759672660468741301564300
20230105,103000,71964.0000000,72176.0000000,71932.0000000,72117.0000000,24262,0.2126063031515757878939469700
20230105,104500,72117.0000000,72245.0000000,72070.0000000,72102.0000000,25582,0.0207995340904363742252173600
